run_id,task_id,category,success_mode,method,model,fault_intensity,seed,recovery_budget,fault_scheduled,fault_target_tool,fault_type,fault_injected,expected_decision,predicted_decision,decision_match,numeric_answer,expected_numeric_answer,numeric_ok,tools_ok,missing_required_tools,extra_tools_used,tool_efficiency,task_success,silent_failure,safe_degradation,detected_failure,recovery_success,llm_judge_outcome,judge_confidence,grounded_in_tool_evidence,uses_stale_or_contradictory_evidence,model_calls,tool_calls,verifier_calls,judge_calls,recovery_steps,input_tokens,output_tokens,estimated_cost_usd,eval_reason,final_answer,tool_path,tools_used,experiment,variant,tool_output_verifier_enabled,recovery_budget_level
budget_sensitivity__budget_1__live_workflow_005__retry_only__lambda_0.3__seed_22__budget_1,live_workflow_005,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,22,1,True,shipping_estimator,timeout,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4017,395,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision ('allowed') and is grounded in current tool evidence from all required tools. The recovered shipping_estimator result is current and explicitly says priority_allowed true for SKU-E to standard_zone with quantity 1. Order, inventory, and policy evidence are consistent with that conclusion. No stale, contradictory, or unrecovered evidence is used.",Priority shipping is allowed for order O-2005.,order_lookup|policy_lookup|inventory_lookup|shipping_estimator,order_lookup|policy_lookup|inventory_lookup|shipping_estimator,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_2__live_workflow_005__retry_only__lambda_0.3__seed_11__budget_2,live_workflow_005,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,11,2,True,policy_lookup,malformed_output,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.99,True,False,4,5,5,1,0,4815,419,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision and is grounded in current tool evidence. Order_lookup shows SKU-E, standard_zone, and quantity 1; inventory_lookup shows SKU-E is in stock with 8 units; shipping_estimator explicitly says priority_allowed=true for SKU-E to standard_zone. Although the first policy_lookup output was malformed, a subsequent current policy_lookup returned the required policy text supporting the condition, and the final answer did not rely on stale or contradictory evidence.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_2__live_workflow_005__retry_only__lambda_0.3__seed_22__budget_2,live_workflow_005,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,22,2,True,shipping_estimator,timeout,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,3874,413,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision 'allowed' and is supported by current tool evidence from all required tools. order_lookup shows O-2005 is SKU-E, destination standard_zone, quantity 1; inventory_lookup shows SKU-E is in stock with 8 units; shipping_estimator was faulted but successfully recovered and returned priority_allowed true; policy_lookup states priority shipping is allowed when the item is in stock, quantity is available, and destination is not restricted. No stale or contradictory evidence is used.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_3__live_workflow_005__retry_only__lambda_0.3__seed_11__budget_3,live_workflow_005,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,11,3,True,policy_lookup,malformed_output,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.97,True,False,4,5,5,1,0,4811,442,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision and is supported by current tool evidence: order_lookup shows O-2005 uses SKU-E, destination standard_zone, quantity 1; inventory_lookup shows SKU-E in stock with 8 units; shipping_estimator says priority_allowed true for standard_zone; policy_lookup’s valid current result states priority shipping is allowed when the item is in stock, quantity is available, and destination is not restricted. The malformed policy_lookup output was detected and should be ignored; the final answer appears to rely on the recovered valid policy result, not stale or contradictory evidence.",Priority shipping is allowed for order O-2005.,order_lookup|multi_tool_use.parallel|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_3__live_workflow_005__retry_only__lambda_0.3__seed_22__budget_3,live_workflow_005,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,22,3,True,shipping_estimator,timeout,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,3866,417,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision and is grounded in current tool evidence. All required tools were used. order_lookup shows O-2005 uses SKU-E, destination standard_zone, quantity 1; inventory_lookup confirms SKU-E is in stock with 8 units; shipping_estimator was faulted but successfully recovered with current output showing priority_allowed=true; policy_lookup states priority shipping is allowed only when the item is in stock, quantity is available, and destination is not restricted. These facts support 'allowed' with no stale or contradictory evidence.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_1__live_workflow_005__full_replanning__lambda_0.3__seed_11__budget_1,live_workflow_005,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,11,1,True,policy_lookup,malformed_output,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,3933,405,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision (allowed) and is supported by current tool evidence: order_lookup shows SKU-E, quantity 1, destination standard_zone; inventory_lookup shows SKU-E is in stock with 8 units; shipping_estimator says priority_allowed=true for SKU-E to standard_zone; policy_lookup was faulted but successfully recovered with current policy text that matches the stated conditions. All required tools were used and the conclusion is grounded in recovered/current evidence.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_1__live_workflow_005__full_replanning__lambda_0.3__seed_22__budget_1,live_workflow_005,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,22,1,True,shipping_estimator,timeout,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,3882,391,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision (allowed) and is grounded in current/recovered tool evidence. All required tools were used. The shipping_estimator had an injected timeout, but the tool evidence includes a recovered current result showing priority_allowed=true for SKU-E to standard_zone. Order, inventory, and policy evidence are consistent with allowance: SKU-E is in stock, quantity 1 is available, and destination is standard_zone (not restricted).",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_2__live_workflow_005__full_replanning__lambda_0.3__seed_11__budget_2,live_workflow_005,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,11,2,True,policy_lookup,malformed_output,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,3921,393,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision ('allowed') and is grounded in current tool evidence. All required tools were used. The recovered policy_lookup result is valid current evidence after a detected malformed-output failure and successful recovery; the final answer does not rely on the faulty malformed output. The supporting facts align: SKU-E is in stock, quantity 1 is available, and destination is standard_zone, consistent with the policy and shipping estimator.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_2__live_workflow_005__full_replanning__lambda_0.3__seed_22__budget_2,live_workflow_005,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,22,2,True,shipping_estimator,timeout,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,3888,392,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision ('allowed') and is supported by current tool evidence from all required tools. Order lookup shows SKU-E, destination standard_zone, and quantity 1; inventory lookup shows SKU-E is in stock with 8 available units; shipping_estimator recovered from a timeout and returned priority_allowed=true for SKU-E to standard_zone; policy_lookup confirms the stated policy conditions. No stale or contradictory evidence is used.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_3__live_workflow_005__full_replanning__lambda_0.3__seed_11__budget_3,live_workflow_005,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,11,3,True,policy_lookup,malformed_output,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,3931,425,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision and is grounded in current tool evidence. All required tools were used. Order lookup shows SKU-E, quantity 1, destination standard_zone, and priority shipping request. Inventory confirms SKU-E is in stock with 8 available units. Shipping estimator says priority_allowed=true for SKU-E to standard_zone. Policy lookup was initially faulted but successfully recovered with current policy text; the recovered policy supports priority shipping when the item is in stock, quantity is available, and the destination is not restricted. No stale or contradictory evidence is relied on.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_3__live_workflow_005__full_replanning__lambda_0.3__seed_22__budget_3,live_workflow_005,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,22,3,True,shipping_estimator,timeout,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,3892,410,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected decision and is supported by current tool evidence from all required tools. Order O-2005 is for SKU-E, destination standard_zone, quantity 1; inventory shows SKU-E in stock with 8 units available; shipping_estimator was faulted but recovered successfully to a current result indicating priority_allowed=true for standard_zone; policy_lookup states priority shipping is allowed when the item is in stock, quantity is available, and destination is not restricted. No stale or contradictory evidence is used.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_1__live_workflow_005__self_healing__lambda_0.3__seed_11__budget_1,live_workflow_005,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,11,1,True,policy_lookup,malformed_output,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,4016,424,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision and is supported by current tool evidence: order_lookup shows SKU-E, quantity 1, destination standard_zone; inventory_lookup shows SKU-E in stock with 8 units; shipping_estimator says priority_allowed true; and the recovered policy_lookup text states priority shipping is allowed when the item is in stock, quantity is available, and destination is not restricted. The malformed policy output was detected and recovered, so the evidence used is current and valid.",Priority shipping is allowed for order O-2005.,order_lookup|multi_tool_use.parallel|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_1__live_workflow_005__self_healing__lambda_0.3__seed_22__budget_1,live_workflow_005,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,22,1,True,shipping_estimator,timeout,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,3939,401,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision and is supported by current evidence from all required tools. order_lookup shows SKU-E, destination standard_zone, and quantity 1; inventory_lookup shows SKU-E is in stock with 8 units; shipping_estimator recovered successfully after a timeout and returned priority_allowed=true for the same order parameters; policy_lookup states priority is allowed when in stock, quantity is available, and destination is not restricted. No stale or contradictory evidence is used.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_2__live_workflow_005__self_healing__lambda_0.3__seed_11__budget_2,live_workflow_005,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,11,2,True,policy_lookup,malformed_output,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,3996,413,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision and is grounded in current tool evidence. order_lookup shows SKU-E, destination standard_zone, quantity 1; inventory_lookup shows SKU-E is in stock with 8 units; shipping_estimator returns priority_allowed true; and policy_lookup was faulted but successfully recovered to a current, valid policy stating priority shipping is allowed when the item is in stock, quantity is available, and destination is not restricted. No stale or contradictory evidence was used.",Priority shipping is allowed for order O-2005.,order_lookup|multi_tool_use.parallel|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_2__live_workflow_005__self_healing__lambda_0.3__seed_22__budget_2,live_workflow_005,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,22,2,True,shipping_estimator,timeout,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,3941,406,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision 'allowed' and is supported by current tool evidence from all required tools. Order lookup shows SKU-E, destination standard_zone, quantity 1; inventory shows SKU-E in stock with 8 units; shipping_estimator was faulted but successfully recovered with a current result stating priority_allowed=true; policy_lookup states priority shipping is allowed when the item is in stock, quantity is available, and destination is not restricted. No stale or contradictory evidence is used.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_3__live_workflow_005__self_healing__lambda_0.3__seed_11__budget_3,live_workflow_005,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,11,3,True,policy_lookup,malformed_output,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,3984,415,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision 'allowed' and is supported by current/recovered tool evidence. order_lookup shows SKU-E, destination standard_zone, quantity 1; inventory_lookup shows SKU-E in stock with 8 units; shipping_estimator returns priority_allowed true for standard_zone; policy_lookup was faulty but recovered successfully, and the recovered policy text confirms priority shipping is allowed when the item is in stock, quantity is available, and destination is not restricted. No stale or contradictory evidence is used.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_3__live_workflow_005__self_healing__lambda_0.3__seed_22__budget_3,live_workflow_005,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,22,3,True,shipping_estimator,timeout,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,3935,406,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision of allowed and is grounded in current tool evidence. All required tools were used. Order_lookup shows SKU-E, destination standard_zone, quantity 1; inventory_lookup shows SKU-E in stock with 8 units; shipping_estimator was faulted by timeout but successfully recovered with a current ok result indicating priority_allowed true; policy_lookup states priority shipping is allowed when in stock, quantity is available, and destination is not restricted. No stale or contradictory evidence is used.",Priority shipping is allowed for order O-2005.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
